component_id,size_cells,centroid_px,centroid_py,centroid_map_x,centroid_map_y
312318,2,4224.5,4402.0,82.975,4.250
312319,2,4226.5,4402.0,83.075,4.250
312320,2,4232.5,4402.0,83.375,4.250
312322,2,4242.5,4402.0,83.875,4.250
312323,2,4248.5,4402.0,84.175,4.250
312324,2,4274.5,4402.0,85.475,4.250
312326,2,4304.5,4402.0,86.975,4.250
312329,2,4328.5,4402.0,88.175,4.250
312331,2,4332.5,4402.0,88.375,4.250
312334,2,4338.5,4402.0,88.675,4.250
312344,2,4442.5,4402.0,93.875,4.250
312347,2,4474.5,4402.0,95.475,4.250
312351,2,4554.5,4402.0,99.475,4.250
312352,2,4566.5,4402.0,100.075,4.250
312353,2,4574.5,4402.0,100.475,4.250
312356,2,4586.5,4402.0,101.075,4.250
312360,2,4652.5,4402.0,104.375,4.250
312362,2,4664.5,4402.0,104.975,4.250
312607,2,3997.0,4402.5,71.600,4.225
314272,2,2258.5,4412.0,-15.325,3.750
314392,3,3007.0,4412.0,22.100,3.750
314406,2,3990.5,4412.0,71.275,3.750
314408,2,3997.5,4412.0,71.625,3.750
314426,2,4172.5,4412.0,80.375,3.750
314428,2,4178.5,4412.0,80.675,3.750
314430,2,4204.5,4412.0,81.975,3.750
314431,2,4216.5,4412.0,82.575,3.750
314432,2,4230.5,4412.0,83.275,3.750
314437,2,4284.5,4412.0,85.975,3.750
314442,2,4318.5,4412.0,87.675,3.750
314456,2,4562.5,4412.0,99.875,3.750
314458,2,4570.5,4412.0,100.275,3.750
314460,2,4578.5,4412.0,100.675,3.750
314462,2,4582.5,4412.0,100.875,3.750
314677,2,3907.0,4412.5,67.100,3.725
314685,2,3987.0,4412.5,71.100,3.725
315947,2,3057.0,4419.5,24.600,3.375
315952,2,3457.0,4419.5,44.600,3.375
316305,2,2254.5,4422.0,-15.525,3.250
316397,3,3977.0,4422.0,70.600,3.250
316398,2,4024.5,4422.0,72.975,3.250
316401,2,4092.5,4422.0,76.375,3.250
316403,2,4120.5,4422.0,77.775,3.250
316405,2,4150.5,4422.0,79.275,3.250
316406,2,4172.5,4422.0,80.375,3.250
316407,2,4174.5,4422.0,80.475,3.250
316412,2,4200.5,4422.0,81.775,3.250
316414,2,4214.5,4422.0,82.475,3.250
316415,2,4216.5,4422.0,82.575,3.250
316418,2,4228.5,4422.0,83.175,3.250
316419,2,4230.5,4422.0,83.275,3.250
316420,2,4232.5,4422.0,83.375,3.250
316421,2,4234.5,4422.0,83.475,3.250
316422,2,4246.5,4422.0,84.075,3.250
316423,2,4260.5,4422.0,84.775,3.250
316424,2,4264.5,4422.0,84.975,3.250
316425,2,4274.5,4422.0,85.475,3.250
316427,2,4286.5,4422.0,86.075,3.250
316428,2,4294.5,4422.0,86.475,3.250
316429,2,4296.5,4422.0,86.575,3.250
316432,2,4318.5,4422.0,87.675,3.250
316434,2,4416.5,4422.0,92.575,3.250
316435,2,4420.5,4422.0,92.775,3.250
316437,2,4454.5,4422.0,94.475,3.250
316443,2,4522.5,4422.0,97.875,3.250
316447,2,4580.5,4422.0,100.775,3.250
316660,2,4027.0,4422.5,73.100,3.225
317396,2,3997.0,4426.5,71.600,3.025
318138,2,2294.5,4432.0,-13.525,2.750
318139,2,2318.5,4432.0,-12.325,2.750
318163,2,2937.5,4432.0,18.625,2.750
318174,2,3360.5,4432.0,39.775,2.750
318185,2,3872.5,4432.0,65.375,2.750
318186,2,3887.0,4432.0,66.100,2.750
318190,2,3967.5,4432.0,70.125,2.750
318196,2,4004.5,4432.0,71.975,2.750
318201,2,4138.5,4432.0,78.675,2.750
318207,2,4168.5,4432.0,80.175,2.750
318212,2,4212.5,4432.0,82.375,2.750
318215,2,4242.5,4432.0,83.875,2.750
318216,2,4246.5,4432.0,84.075,2.750
318217,2,4248.5,4432.0,84.175,2.750
318233,2,4532.5,4432.0,98.375,2.750
318234,2,4538.5,4432.0,98.675,2.750
318236,2,4544.5,4432.0,98.975,2.750
318238,2,4550.5,4432.0,99.275,2.750
318241,2,4578.5,4432.0,100.675,2.750
319431,2,2707.0,4439.5,7.100,2.375
319469,2,3967.0,4439.5,70.100,2.375
319739,2,2366.5,4442.0,-9.925,2.250
319741,2,2380.5,4442.0,-9.225,2.250
319743,2,2404.5,4442.0,-8.025,2.250
319753,2,2508.5,4442.0,-2.825,2.250
319754,2,2562.5,4442.0,-0.125,2.250
319766,2,2922.5,4442.0,17.875,2.250
319789,2,3932.5,4442.0,68.375,2.250
319790,2,3942.5,4442.0,68.875,2.250
319798,2,4158.5,4442.0,79.675,2.250
319799,2,4160.5,4442.0,79.775,2.250
319800,2,4162.5,4442.0,79.875,2.250
319801,2,4164.5,4442.0,79.975,2.250
319802,2,4166.5,4442.0,80.075,2.250
319803,2,4168.5,4442.0,80.175,2.250
319804,2,4170.5,4442.0,80.275,2.250
319805,2,4172.5,4442.0,80.375,2.250
319806,2,4174.5,4442.0,80.475,2.250
319807,2,4176.5,4442.0,80.575,2.250
319808,2,4178.5,4442.0,80.675,2.250
319809,2,4180.5,4442.0,80.775,2.250
319810,2,4182.5,4442.0,80.875,2.250
319811,2,4184.5,4442.0,80.975,2.250
319812,2,4186.5,4442.0,81.075,2.250
319813,2,4188.5,4442.0,81.175,2.250
319814,2,4190.5,4442.0,81.275,2.250
319815,2,4192.5,4442.0,81.375,2.250
319816,2,4194.5,4442.0,81.475,2.250
320999,2,791.0,4452.0,-88.700,1.750
321117,2,2340.5,4452.0,-11.225,1.750
321126,2,2474.5,4452.0,-4.525,1.750
321127,2,2476.5,4452.0,-4.425,1.750
321136,2,2747.0,4452.0,9.100,1.750
321143,3,3247.0,4452.0,34.100,1.750
321147,2,3360.5,4452.0,39.775,1.750
321148,2,3367.5,4452.0,40.125,1.750
321168,2,4024.5,4452.0,72.975,1.750
321169,2,4030.5,4452.0,73.275,1.750
321345,2,2567.0,4452.5,0.100,1.725
321602,2,2567.0,4454.5,0.100,1.625
321923,2,2837.0,4456.5,13.600,1.525
321968,2,3937.0,4456.5,68.600,1.525
322223,2,2003.0,4459.5,-28.100,1.375
322565,2,2260.5,4462.0,-15.225,1.250
322568,2,2292.5,4462.0,-13.625,1.250
322573,2,2366.5,4462.0,-9.925,1.250
322578,2,2436.5,4462.0,-6.425,1.250
322579,2,2438.5,4462.0,-6.325,1.250
322580,2,2442.5,4462.0,-6.125,1.250
322582,2,2452.5,4462.0,-5.625,1.250
322591,2,2556.5,4462.0,-0.425,1.250
322596,3,2727.0,4462.0,8.100,1.250
322597,2,2732.5,4462.0,8.375,1.250
322599,2,2744.5,4462.0,8.975,1.250
322603,2,2857.0,4462.0,14.600,1.250
322608,2,3110.5,4462.0,27.275,1.250
322621,2,3346.5,4462.0,39.075,1.250
322632,2,3657.0,4462.0,54.600,1.250
322634,2,3812.5,4462.0,62.375,1.250
322641,2,4017.0,4462.0,72.600,1.250
322924,2,3587.0,4462.5,51.100,1.225
323159,2,2827.0,4464.5,13.100,1.125
323558,2,2827.0,4466.5,13.100,1.025
323575,2,3007.0,4466.5,22.100,1.025
324016,2,3027.0,4469.5,23.100,0.875
324438,2,1983.0,4472.0,-29.100,0.750
324449,2,2300.5,4472.0,-13.225,0.750
324451,2,2326.5,4472.0,-11.925,0.750
324456,2,2428.5,4472.0,-6.825,0.750
324460,2,2460.5,4472.0,-5.225,0.750
324464,2,2550.5,4472.0,-0.725,0.750
324468,2,2572.5,4472.0,0.375,0.750
324471,2,2596.5,4472.0,1.575,0.750
324473,2,2696.5,4472.0,6.575,0.750
324482,2,2836.5,4472.0,13.575,0.750
324485,2,2892.5,4472.0,16.375,0.750
324486,2,2897.0,4472.0,16.600,0.750
324487,2,2907.0,4472.0,17.100,0.750
324488,2,2910.5,4472.0,17.275,0.750
324491,2,2920.5,4472.0,17.775,0.750
324492,2,2924.5,4472.0,17.975,0.750
324494,2,2940.5,4472.0,18.775,0.750
324496,2,2947.5,4472.0,19.125,0.750
324505,2,3007.5,4472.0,22.125,0.750
324506,2,3014.5,4472.0,22.475,0.750
324507,2,3016.5,4472.0,22.575,0.750
324508,2,3030.5,4472.0,23.275,0.750
324515,2,3277.0,4471.5,35.600,0.775
324518,2,3344.5,4472.0,38.975,0.750
324526,2,3462.5,4472.0,44.875,0.750
325102,2,2907.0,4474.5,17.100,0.625
325111,2,2987.0,4474.5,21.100,0.625
325131,2,3857.0,4474.5,64.600,0.625
325501,2,2597.0,4476.5,1.600,0.525
325507,2,2717.0,4476.5,7.600,0.525
325528,2,2937.0,4476.5,18.600,0.525
325530,2,2947.0,4476.5,19.100,0.525
325543,2,3857.0,4476.5,64.600,0.525
325876,2,1813.0,4479.5,-37.600,0.375
325880,2,1913.0,4479.5,-32.600,0.375
325913,2,2727.0,4479.5,8.100,0.375
325940,2,2947.0,4479.5,19.100,0.375
325954,2,3227.0,4479.5,33.100,0.375
325959,2,3347.0,4479.5,39.100,0.375
326263,2,1723.0,4481.5,-42.100,0.275
326265,2,1983.0,4481.5,-29.100,0.275
326266,2,1993.0,4482.0,-28.600,0.250
326270,2,2246.5,4482.0,-15.925,0.250
326277,2,2320.5,4482.0,-12.225,0.250
326286,2,2444.5,4482.0,-6.025,0.250
326288,2,2466.5,4482.0,-4.925,0.250
326289,2,2518.5,4482.0,-2.325,0.250
326295,2,2564.5,4482.0,-0.025,0.250
326297,2,2572.5,4482.0,0.375,0.250
326299,2,2610.5,4482.0,2.275,0.250
326305,2,2696.5,4482.0,6.575,0.250
326307,2,2727.0,4481.5,8.100,0.275
326308,2,2732.5,4482.0,8.375,0.250
326314,2,2840.5,4482.0,13.775,0.250
326315,2,2857.0,4481.5,14.600,0.275
326318,3,2917.0,4482.0,17.600,0.250
326333,3,3467.0,4482.0,45.100,0.250
326832,2,2907.0,4484.5,17.100,0.125
327060,2,1893.0,4486.5,-33.600,0.025
327423,2,2647.0,4489.5,4.100,-0.125
327718,2,1593.5,4492.0,-48.575,-0.250
327727,2,1903.0,4492.0,-33.100,-0.250
327740,2,2376.5,4492.0,-9.425,-0.250
327741,2,2400.5,4492.0,-8.225,-0.250
327743,2,2434.5,4492.0,-6.525,-0.250
327748,2,2480.5,4492.0,-4.225,-0.250
327749,2,2536.5,4492.0,-1.425,-0.250
327753,2,2566.5,4492.0,0.075,-0.250
327754,2,2570.5,4492.0,0.275,-0.250
327755,2,2572.5,4492.0,0.375,-0.250
327756,2,2574.5,4492.0,0.475,-0.250
327766,2,2737.0,4491.5,8.600,-0.225
327767,2,2740.5,4492.0,8.775,-0.250
328044,2,1823.0,4492.5,-37.100,-0.275
328077,2,2837.0,4492.5,13.600,-0.275
328188,2,1637.0,4494.5,-46.400,-0.375
328470,2,931.0,4496.5,-81.700,-0.475
329120,2,1600.5,4502.0,-48.225,-0.750
329128,2,1903.5,4502.0,-33.075,-0.750
329142,2,2258.5,4502.0,-15.325,-0.750
329145,2,2310.5,4502.0,-12.725,-0.750
329147,2,2448.5,4502.0,-5.825,-0.750
329150,2,2540.5,4502.0,-1.225,-0.750
329155,2,2594.5,4502.0,1.475,-0.750
329157,2,2607.0,4501.5,2.100,-0.725
329158,2,2672.5,4502.0,5.375,-0.750
329161,2,2737.5,4502.0,8.625,-0.750
329163,2,2817.0,4501.5,12.600,-0.725
329167,2,2852.5,4502.0,14.375,-0.750
329169,2,2934.5,4502.0,18.475,-0.750
330472,2,1996.5,4512.0,-28.425,-1.250
330478,2,2284.5,4512.0,-14.025,-1.250
330479,2,2312.5,4512.0,-12.625,-1.250
330483,2,2472.5,4512.0,-4.625,-1.250
330485,2,2538.5,4512.0,-1.325,-1.250
330487,2,2564.5,4512.0,-0.025,-1.250
330920,2,1783.0,4514.5,-39.100,-1.375
331846,2,1183.0,4522.0,-69.100,-1.750
331852,2,1783.0,4522.0,-39.100,-1.750
331862,2,2232.5,4522.0,-16.625,-1.750
333043,2,1660.5,4532.0,-45.225,-2.250
333044,2,1700.5,4532.0,-43.225,-2.250
334325,2,1597.0,4542.5,-48.400,-2.775
334456,2,1597.0,4544.5,-48.400,-2.875
335233,2,1600.5,4552.0,-48.225,-3.250
